time,P_tank1,P_tank2,P_tank3,P_tank4,P_tank5,P_tank6,P_tank7,P_tank8,P_tank9,P_tank10
7047.0,5873.303981300397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7048.0,5873.507989756181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7049.0,5873.711975764624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7050.0,5873.915939328626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7051.0,5874.119880451111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7052.0,5874.323799135016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7053.0,5874.527695383226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7054.0,5874.731569198685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7055.0,5874.935420584282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7056.0,5875.13924954299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7057.0,5875.3430560776615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7058.0,5875.54684019125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7059.0,5875.750601886656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7060.0,5875.954341166789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7061.0,5876.15805803457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7062.0,5876.36175249291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7063.0,5876.565424544689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7064.0,5876.769074192849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7065.0,5876.972701440284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7066.0,5877.176306289924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7067.0,5877.379888744638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7068.0,5877.58344880736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7069.0,5877.78698648099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7070.0,5877.990501768428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7071.0,5878.1939946725815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7072.0,5878.397465196349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7073.0,5878.6009133426405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7074.0,5878.804339114343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7075.0,5879.007742514358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7076.0,5879.21112354555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7077.0,5879.4144822108865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7078.0,5879.617818513251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079.0,5879.821132455506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7080.0,5880.024424040554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7081.0,5880.2276932713285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7082.0,5880.430940150695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7083.0,5880.634164681515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7084.0,5880.837366866701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7085.0,5881.040546709174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7086.0,5881.24370421178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7087.0,5881.446839377451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7088.0,5881.649952209058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7089.0,5881.8530427094465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7090.0,5882.056110881569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7091.0,5882.259156728276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7092.0,5882.462180252491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7093.0,5882.665181457052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7094.0,5882.868160344871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7095.0,5883.07111691881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7096.0,5883.274051181764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7097.0,5883.476963136615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7098.0,5883.67985278621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7099.0,5883.882720133464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7100.0,5884.085565181256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7101.0,5884.288387932483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7102.0,5884.491188389891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7103.0,5884.693966556485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7104.0,5884.896722435137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7105.0,5885.099456028722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7106.0,5885.302167340112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7107.0,5885.504856372127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7108.0,5885.707523127673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7109.0,5885.910167609618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7110.0,5886.112789820813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7111.0,5886.315389764146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7112.0,5886.517967442484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7113.0,5886.720522858694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7114.0,5886.923056015634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7115.0,5887.12556691617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7116.0,5887.3280555631745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7117.0,5887.53052195952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7118.0,5887.732966108055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7119.0,5887.93538801164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7120.0,5888.137787673146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7121.0,5888.340165095429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7122.0,5888.54252028135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7123.0,5888.744853233748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7124.0,5888.947163955493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7125.0,5889.149452449474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7126.0,5889.351718718497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7127.0,5889.553962765457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7128.0,5889.756184593166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7129.0,5889.958384204519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7130.0,5890.160561602371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7131.0,5890.36271678956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7132.0,5890.56484976892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7133.0,5890.766960543295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7134.0,5890.969049115566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7135.0,5891.1711154886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7136.0,5891.373159665224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7137.0,5891.575181648247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7138.0,5891.777181440551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7139.0,5891.979159044944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7140.0,5892.1811144643125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7141.0,5892.383047701481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7142.0,5892.584958759306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7143.0,5892.78684764067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7144.0,5892.988714348313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7145.0,5893.190558885132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7146.0,5893.392381253969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7147.0,5893.594181457652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148.0,5893.795959499025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7149.0,5893.997715380904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7150.0,5894.199449106166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7151.0,5894.40116067761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7152.0,5894.602850098095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7153.0,5894.804517370434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7154.0,5895.006162497478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7155.0,5895.207785482063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7156.0,5895.409386326992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7157.0,5895.610536860084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7158.0,5895.811156983004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7159.0,5896.01175514607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7160.0,5896.212331352191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7161.0,5896.412885604187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7162.0,5896.613417904909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7163.0,5896.813928257226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7164.0,5897.014416663959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7165.0,5897.214883127958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7166.0,5897.415327652191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7167.0,5897.6157502393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7168.0,5897.81615089221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7169.0,5898.016529613804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7170.0,5898.216886406895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7171.0,5898.417221274323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7172.0,5898.617534218957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7173.0,5898.817825243627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7174.0,5899.018094351133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7175.0,5899.218341544336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7176.0,5899.418566826105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7177.0,5899.6187701992485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7178.0,5899.818951666616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7179.0,5900.019111231018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7180.0,5900.219248895314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7181.0,5900.419364662315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7182.0,5900.619458534893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7183.0,5900.819530515842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7184.0,5901.019580608005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7185.0,5901.219608814126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7186.0,5901.419615137193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7187.0,5901.61959958001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7188.0,5901.81956214536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7189.0,5902.019502836068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7190.0,5902.21942165495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7191.0,5902.419318604842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7192.0,5902.619193688598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7193.0,5902.819046908986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7194.0,5903.018878268897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7195.0,5903.218687771079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7196.0,5903.418475418377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7197.0,5903.618241213625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7198.0,5903.817985159675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7199.0,5904.017707259262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7200.0,5904.217407515255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7201.0,5904.417085930454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7202.0,5904.616742507704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7203.0,5904.81637724978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7204.0,5905.015990159527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7205.0,5905.215581239746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7206.0,5905.415150493277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7207.0,5905.614697923046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7208.0,5905.814223531583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7209.0,5906.013727321846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7210.0,5906.21320929663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7211.0,5906.412669458742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7212.0,5906.612107811012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7213.0,5906.811524356209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7214.0,5907.010919097152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7215.0,5907.2102920367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7216.0,5907.40964317761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7217.0,5907.608972522676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7218.0,5907.808280074703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7219.0,5908.007565836459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7220.0,5908.2068298108325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7221.0,5908.406072000586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7222.0,5908.605292408506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7223.0,5908.804491037394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7224.0,5909.003667890058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7225.0,5909.20282296927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7226.0,5909.40195627792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7227.0,5909.601067818648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7228.0,5909.800157594342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7229.0,5909.999225607774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7230.0,5910.198271861715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7231.0,5910.397296359028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7232.0,5910.5962991024135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7233.0,5910.7952800946905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7234.0,5910.994239338669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7235.0,5911.193176837116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7236.0,5911.392092592841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7237.0,5911.590986608616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7238.0,5911.78985888723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7239.0,5911.988709431462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7240.0,5912.187538244106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7241.0,5912.386345327942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7242.0,5912.585130685752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7243.0,5912.783894320331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7244.0,5912.982636234418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7245.0,5913.181356430824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7246.0,5913.380054912335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7247.0,5913.578731681704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7248.0,5913.777386741729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7249.0,5913.97602009518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7250.0,5914.174631744831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7251.0,5914.373221693426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7252.0,5914.571789943794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7253.0,5914.770336498667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7254.0,5914.968861360832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7255.0,5915.167364533091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7256.0,5915.365846018146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7257.0,5915.564305818721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7258.0,5915.762743938157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7259.0,5915.96116037821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7260.0,5916.159555142373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7261.0,5916.3579282330775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7262.0,5916.556279653285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7263.0,5916.754609405647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7264.0,5916.9529174929985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7265.0,5917.151203918075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7266.0,5917.349468683653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7267.0,5917.54771179246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7268.0,5917.745933247274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7269.0,5917.9441330508635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7270.0,5918.142311205987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7271.0,5918.340467715403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7272.0,5918.538602581859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7273.0,5918.736715808126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7274.0,5918.934807396931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7275.0,5919.132877351055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7276.0,5919.330925673225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7277.0,5919.528952366217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7278.0,5919.726957432799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7279.0,5919.924940875692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7280.0,5920.12290269768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7281.0,5920.32084290146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7282.0,5920.518761489799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7283.0,5920.716658465478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7284.0,5920.91453383122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7285.0,5921.1123875897565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7286.0,5921.310219743843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7287.0,5921.508030296236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7288.0,5921.705819249668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7289.0,5921.903586606938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7290.0,5922.101332370682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7291.0,5922.299056543717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7292.0,5922.496759128735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7293.0,5922.694440128506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7294.0,5922.892099545784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7295.0,5923.0897373832295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7296.0,5923.287353643685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7297.0,5923.484948329848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7298.0,5923.68252144442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7299.0,5923.880072990182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7300.0,5924.0776029698345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7301.0,5924.275111386156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7302.0,5924.472598241827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7303.0,5924.670063539614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7304.0,5924.867507282236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7305.0,5925.064929472437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7306.0,5925.262330112902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7307.0,5925.45970920638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7308.0,5925.657066755588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7309.0,5925.854402763298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7310.0,5926.051717232176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7311.0,5926.249010165005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7312.0,5926.446281564465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7313.0,5926.643531433333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7314.0,5926.840759774251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7315.0,5927.037966589981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7316.0,5927.235151883273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7317.0,5927.432315656812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7318.0,5927.62945791332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7319.0,5927.826578655511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7320.0,5928.023677886101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7321.0,5928.220755607846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7322.0,5928.417811823401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7323.0,5928.6148465355745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7324.0,5928.811859747013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7325.0,5929.008851460411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7326.0,5929.205821678491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7327.0,5929.402770403988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7328.0,5929.5996976395845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7329.0,5929.796603388025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7330.0,5929.993487652011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
